"transaction_counts_id","book_id","times_out","is_indeterminate"
"9332","4385","0","0"
"9333","4401","0","0"
"9334","4417","0","1"
"9335","4449","0","0"
"9336","3395","0","0"
"9337","4465","0","0"
"9338","4481","0","0"
"9339","3443","0","0"
"9340","4513","0","0"
"9341","4529","0","0"
"9342","4545","0","0"
"9343","4561","0","0"
"9344","3507","0","0"
"9345","4593","0","0"
"9346","3539","0","0"
"9347","4609","0","0"
"9348","3555","0","0"
"9349","4641","0","0"
"9350","3587","0","0"
"9351","4657","0","0"
"9352","4673","0","0"
"9353","3635","0","0"
"9354","3651","0","0"
"9355","3667","0","0"
"9356","3683","0","0"
"9357","4753","0","0"
"9358","4785","0","0"
"9359","3731","0","0"
"9360","4801","0","0"
"9361","3747","0","0"
"9362","4817","0","0"
"9363","3763","0","0"
"9364","4849","0","0"
"9365","3811","0","0"
"9366","4897","0","0"
"9367","3843","0","0"
"9368","4913","0","0"
"9369","3859","0","0"
"9370","3907","0","0"
"9371","4977","0","0"
"9372","3923","0","0"
"9373","5041","0","0"
"9374","5057","0","0"
"9375","4003","0","0"
"9376","5073","0","0"
"9377","5089","0","0"
"9378","5105","0","0"
"9379","4051","0","0"
"9380","12","0","0"
"9381","5265","0","0"
"9382","5297","0","0"
"9383","92","0","0"
"9384","5345","0","0"
"9385","5377","0","0"
"9386","189","0","0"
"9387","5457","0","0"
"9388","5682","0","0"
"9389","449","0","0"
"9390","465","0","0"
"9391","5714","0","0"
"9392","5730","0","0"
"9393","513","0","0"
"9394","5778","0","0"
"9395","546","0","0"
"9396","5794","0","0"
"9397","562","0","0"
"9398","5810","0","0"
"9399","578","0","0"
"9400","610","0","0"
"9401","5874","0","0"
"9402","642","0","0"
"9403","5922","0","0"
"9404","690","0","0"
"9405","5938","0","0"
"9406","722","0","0"
"9407","6002","0","0"
"9408","6034","0","0"
"9409","834","0","0"
"9410","6114","0","0"
"9411","882","0","0"
"9412","6130","0","0"
"9413","6146","0","0"
"9414","946","0","0"
"9415","6194","0","0"
"9416","6226","0","0"
"9417","1004","0","0"
"9418","6259","0","0"
"9419","6275","0","0"
"9420","1085","0","0"
"9421","6323","0","0"
"9422","1156","0","0"
"9423","6371","0","0"
"9424","1172","0","0"
"9425","1188","0","0"
"9426","6403","0","0"
"9427","1224","0","0"
"9428","1241","0","1"
"9429","6451","0","0"
"9430","1258","0","0"
"9431","6467","0","0"
"9432","1275","0","0"
"9433","6483","0","0"
"9434","1332","0","0"
"9435","1365","0","0"
"9436","6563","0","0"
"9437","1382","0","0"
"9438","6612","0","0"
"9439","6628","0","0"
"9440","6644","0","0"
"9441","1462","0","0"
"9442","6661","0","0"
"9443","1478","0","0"
"9444","6678","0","0"
"9445","6742","0","0"
"9446","6758","0","0"
"9447","1577","0","0"
"9448","6774","0","0"
"9449","6806","0","0"
"9450","6871","0","0"
"9451","6903","0","0"
"9452","6919","0","0"
"9453","6935","0","0"
"9454","6952","0","0"
"9455","7017","0","0"
"9456","7033","0","0"
"9457","1850","0","0"
"9458","7049","0","0"
"9459","7065","0","0"
"9460","7097","0","0"
"9461","7113","0","0"
"9462","7130","0","0"
"9463","1946","0","0"
"9464","7194","0","0"
"9465","2010","0","0"
"9466","7210","0","0"
"9467","2026","0","0"
"9468","7226","0","0"
"9469","7242","0","0"
"9470","7258","0","0"
"9471","7274","0","0"
"9472","7290","0","0"
"9473","2124","0","0"
"9474","2141","0","0"
"9475","2173","0","0"
"9476","7370","0","0"
"9477","2189","0","0"
"9478","2207","0","0"
"9479","2223","0","0"
"9480","7418","0","0"
"9481","7434","0","0"
"9482","2255","0","0"
"9483","7450","0","0"
"9484","7482","0","0"
"9485","8078","0","0"
"9486","8094","0","0"
"9487","8142","0","0"
"9488","8254","0","0"
"9489","8319","0","0"
"9490","8417","0","0"
"9491","8433","0","0"
"9492","8449","0","0"
"9493","8481","0","0"
"9494","8513","0","0"
"9495","8561","0","0"
"9496","8593","0","0"
"9497","8610","0","0"
"9498","8626","0","0"
"9499","8659","0","0"
"9500","8675","0","1"
"9501","8691","0","0"
"9502","8707","0","0"
"9503","8723","0","0"
"9504","8755","0","0"
"9505","8771","0","0"
"9506","8803","0","0"
"9507","8819","0","0"
"9508","8883","0","0"
"9509","8899","0","0"
"9510","8931","0","0"
"9511","8963","0","0"
"9512","8979","0","0"
"9513","9044","0","0"
"9514","9060","0","0"
"9515","9076","0","0"
"9516","9108","0","0"
"9517","9124","0","0"
"9518","9156","0","0"
"9519","9172","0","0"
"9520","9204","0","1"
"9521","9220","0","0"
"9522","9237","0","0"
"9523","9253","0","0"
"9524","9285","0","0"
"9525","9301","0","0"
"9526","9333","0","0"
"9527","9365","0","1"
"9528","9381","0","0"
"9529","9397","0","0"
"9530","9413","0","0"
"9531","9445","0","0"
"9532","9461","0","0"
"9533","9477","0","0"
"9534","9493","0","0"
"9535","9525","0","1"
"9536","9541","0","0"
"9537","9573","0","0"
"9538","9637","0","0"
"9539","9653","0","0"
"9540","9669","0","0"
"9541","9685","0","0"
"9542","9701","0","1"
"9543","9733","0","0"
"9544","9765","0","0"
"9545","9829","0","0"
"9546","9845","0","0"
"9547","9861","0","0"
"9548","9909","0","1"
"9549","9973","0","0"
"9550","10053","0","0"
"9551","10069","0","0"
"9552","10086","0","0"
"9553","10118","0","0"
"9554","10182","0","0"
"9555","10262","0","0"
"9556","10294","0","0"
"9557","10310","0","0"
"9558","10326","0","0"
"9559","10422","0","0"
"9560","10438","0","0"
"9561","10502","0","0"
"9562","10566","0","0"
"9563","10582","0","0"
"9564","10598","0","0"
"9565","10614","0","0"
"9566","10646","0","0"
"9567","10678","0","0"
"9568","10694","0","0"
"9569","10710","0","0"
"9570","10727","0","0"
"9571","10743","0","0"
"9572","10759","0","0"
"9573","10775","0","0"
"9574","10791","0","0"
"9575","10807","0","0"
"9576","10855","0","0"
"9577","10871","0","0"
"9578","10903","0","0"
"9579","10919","0","0"
"9580","10935","0","1"
"9581","10951","0","0"
"9582","10967","0","0"
"9583","11015","0","0"
"9584","11063","0","0"
"9585","11095","0","0"
"9586","11127","0","0"
"9587","11175","0","0"
"9588","11191","0","0"
"9589","11223","0","0"
"9590","11239","0","0"
"9591","11255","0","0"
"9592","11271","0","0"
"9593","11287","0","0"
"9594","11303","0","0"
"9595","11319","0","0"
"9596","11335","0","0"
"9597","11367","0","1"
"9598","11383","0","0"
"9599","11399","0","0"
"9600","11415","0","0"
"9601","11431","0","0"
"9602","11447","0","0"
"9603","11463","0","0"
"9604","11479","0","0"
"9605","11495","0","0"
"9606","11511","0","0"
"9607","11527","0","0"
"9608","11559","0","0"
"9609","11607","0","0"
"9610","11623","0","0"
"9611","11639","0","0"
"9612","11655","0","0"
"9613","2320","0","0"
"9614","7532","0","0"
"9615","2352","0","0"
"9616","2368","0","0"
"9617","2384","0","0"
"9618","2416","0","0"
"9619","7628","0","0"
"9620","7644","0","0"
"9621","2464","0","0"
"9622","2480","0","0"
"9623","7676","0","0"
"9624","7692","0","0"
"9625","7708","0","0"
"9626","7724","0","0"
"9627","7740","0","0"
"9628","7756","0","0"
"9629","2576","0","0"
"9630","2608","0","0"
"9631","2640","0","0"
"9632","7836","0","0"
"9633","2656","0","0"
"9634","7852","0","0"
"9635","2672","0","0"
"9636","7868","0","0"
"9637","7886","0","0"
"9638","2704","0","0"
"9639","7902","0","0"
"9640","7918","0","0"
"9641","7936","0","0"
"9642","2752","0","0"
"9643","7952","0","0"
"9644","2769","0","0"
"9645","7968","0","0"
"9646","2787","0","0"
"9647","7984","0","0"
"9648","2819","0","0"
"9649","8032","0","0"
"9650","2871","0","0"
"9651","2904","0","0"
"9652","2936","0","0"
"9653","2952","0","0"
"9654","2968","0","0"
"9655","2984","0","0"
"9656","3000","0","0"
"9657","4082","0","0"
"9658","3016","0","0"
"9659","4098","0","0"
"9660","3032","0","0"
"9661","4114","0","0"
"9662","3048","0","0"
"9663","3064","0","0"
"9664","3101","0","0"
"9665","4178","0","0"
"9666","4194","0","0"
"9667","3136","0","0"
"9668","3169","0","0"
"9669","3202","0","0"
"9670","4274","0","0"
"9671","4290","0","0"
"9672","4306","0","0"
"9673","3252","0","0"
"9674","4322","0","0"
"9675","3268","0","0"
"9676","3284","0","0"
"9677","4370","0","0"
"9678","3316","0","0"
"9679","4386","0","0"
"9680","4402","0","0"
"9681","4418","0","0"
"9682","3364","0","0"
"9683","3380","0","0"
"9684","4450","0","0"
"9685","3412","0","0"
"9686","4482","0","0"
"9687","3428","0","0"
"9688","3444","0","0"
"9689","3460","0","0"
"9690","3492","0","0"
"9691","4578","0","0"
"9692","4594","0","0"
"9693","3540","0","0"
"9694","4610","0","0"
"9695","3556","0","0"
"9696","3572","0","0"
"9697","3604","0","0"
"9698","4674","0","0"
"9699","3620","0","0"
"9700","3636","0","0"
"9701","4786","0","0"
"9702","3732","0","0"
"9703","4802","0","0"
"9704","3748","0","0"
"9705","4818","0","0"
"9706","3764","0","0"
"9707","4850","0","0"
"9708","3796","0","0"
"9709","4898","0","0"
"9710","3876","0","0"
"9711","4962","0","0"
"9712","3908","0","0"
"9713","4978","0","0"
"9714","5074","0","0"
"9715","5090","0","0"
"9716","4036","0","0"
"9717","4052","0","0"
"9718","5170","0","0"
"9719","5186","0","0"
"9720","5202","0","0"
"9721","5218","0","0"
"9722","5234","0","0"
"9723","13","0","0"
"9724","45","0","0"
"9725","61","0","0"
"9726","5314","0","0"
"9727","77","0","0"
"9728","5346","0","0"
"9729","5378","0","0"
"9730","158","0","0"
"9731","209","0","0"
"9732","5522","0","0"
"9733","322","0","0"
"9734","370","0","0"
"9735","5667","0","0"
"9736","434","0","0"
"9737","5683","0","0"
"9738","5699","0","0"
"9739","5715","0","0"
"9740","5747","0","0"
"9741","514","0","0"
"9742","5811","0","0"
"9743","5827","0","0"
"9744","5843","0","0"
"9745","5859","0","0"
"9746","5907","0","0"
"9747","675","0","0"
"9748","5923","0","0"
"9749","691","0","0"
"9750","707","0","0"
"9751","723","0","0"
"9752","803","0","0"
"9753","6051","0","0"
"9754","6115","0","0"
"9755","6147","0","0"
"9756","6163","0","0"
"9757","931","0","0"
"9758","6179","0","0"
"9759","969","0","0"
"9760","6227","0","0"
"9761","1005","0","0"
"9762","6243","0","0"
"9763","1026","0","0"
"9764","1065","0","0"
"9765","6292","0","0"
"9766","1087","0","0"
"9767","6340","0","0"
"9768","1141","0","0"
"9769","1173","0","0"
"9770","1189","0","0"
"9771","6404","0","0"
"9772","1206","0","0"
"9773","6420","0","0"
"9774","6436","0","0"
"9775","1242","0","0"
"9776","6452","0","0"
"9777","1259","0","0"
"9778","1277","0","0"
"9779","6484","0","0"
"9780","6516","0","0"
"9781","6532","0","0"
"9782","1349","0","0"
"9783","6548","0","1"
"9784","1367","0","0"
"9785","6564","0","0"
"9786","6597","0","0"
"9787","1463","0","0"
"9788","6662","0","0"
"9789","1479","0","0"
"9790","6679","0","0"
"9791","6695","0","0"
"9792","6727","0","0"
"9793","6743","0","0"
"9794","1561","0","0"
"9795","6759","0","0"
"9796","1578","0","0"
"9797","1594","0","0"
"9798","6791","0","0"
"9799","1610","0","0"
"9800","6807","0","0"
"9801","1627","0","0"
"9802","6872","0","0"
"9803","6888","0","0"
"9804","6904","0","0"
"9805","6920","0","0"
"9806","6936","0","0"
"9807","6953","0","0"
"9808","6985","0","0"
"9809","1819","0","0"
"9810","7018","0","0"
"9811","7034","0","0"
"9812","1851","0","0"
"9813","7066","0","0"
"9814","7082","0","0"
"9815","1899","0","0"
"9816","7098","0","0"
"9817","7115","0","0"
"9818","1931","0","0"
"9819","7163","0","0"
"9820","7179","0","0"
"9821","7195","0","0"
"9822","7211","0","0"
"9823","2027","0","0"
"9824","7227","0","0"
"9825","7243","0","0"
"9826","7259","0","0"
"9827","7291","0","0"
"9828","7307","0","0"
"9829","2125","0","0"
"9830","7323","0","0"
"9831","2142","0","0"
"9832","2158","0","0"
"9833","7371","0","0"
"9834","7403","0","0"
"9835","2224","0","0"
"9836","7419","0","0"
"9837","7435","0","0"
"9838","2256","0","0"
"9839","2272","0","0"
"9840","7483","0","0"
"9841","8127","0","0"
"9842","8143","0","0"
"9843","8191","0","0"
"9844","8239","0","0"
"9845","8255","0","0"
"9846","8272","0","0"
"9847","8401","0","0"
"9848","8418","0","0"
"9849","8434","0","0"
"9850","8450","0","0"
"9851","8498","0","0"
"9852","8514","0","0"
"9853","8546","0","0"
"9854","8562","0","0"
"9855","8595","0","0"
"9856","8611","0","0"
"9857","8627","0","0"
"9858","8676","0","1"
"9859","8692","0","0"
"9860","8756","0","0"
"9861","8772","0","0"
"9862","8788","0","0"
"9863","8804","0","0"
"9864","8820","0","0"
"9865","8884","0","0"
"9866","8916","0","0"
"9867","8932","0","0"
"9868","8948","0","0"
"9869","8964","0","0"
"9870","8980","0","0"
"9871","9013","0","0"
"9872","9029","0","0"
"9873","9061","0","0"
"9874","9093","0","0"
"9875","9109","0","0"
"9876","9141","0","0"
"9877","9157","0","0"
"9878","9189","0","0"
"9879","9205","0","1"
"9880","9221","0","0"
"9881","9238","0","0"
"9882","9254","0","0"
"9883","9302","0","0"
"9884","9382","0","0"
"9885","9398","0","0"
"9886","9414","0","0"
"9887","9430","0","1"
"9888","9446","0","0"
"9889","9462","0","0"
"9890","9478","0","0"
"9891","9526","0","1"
"9892","9558","0","0"
"9893","9574","0","0"
"9894","9638","0","0"
"9895","9670","0","0"
"9896","9686","0","0"
"9897","9702","0","1"
"9898","9750","0","0"
"9899","9766","0","0"
"9900","9782","0","0"
"9901","9798","0","0"
"9902","9814","0","0"
"9903","9862","0","0"
"9904","9910","0","0"
"9905","9942","0","0"
"9906","9974","0","0"
"9907","10070","0","0"
"9908","10087","0","0"
"9909","10103","0","0"
"9910","10167","0","0"
"9911","10199","0","0"
"9912","10263","0","0"
"9913","10295","0","0"
"9914","10327","0","0"
"9915","10359","0","0"
"9916","10375","0","0"
"9917","10423","0","0"
"9918","10439","0","0"
"9919","10455","0","0"
"9920","10471","0","0"
"9921","10487","0","0"
"9922","10503","0","0"
"9923","10551","0","0"
"9924","10567","0","0"
"9925","10599","0","0"
"9926","10615","0","0"
"9927","10631","0","0"
"9928","10663","0","0"
"9929","10679","0","0"
"9930","10728","0","0"
"9931","10744","0","0"
"9932","10776","0","0"
"9933","10792","0","0"
"9934","10808","0","0"
"9935","10824","0","0"
"9936","10856","0","0"
"9937","10872","0","0"
"9938","10888","0","0"
"9939","10904","0","0"
"9940","10920","0","0"
"9941","10936","0","1"
"9942","10952","0","0"
"9943","11000","0","0"
"9944","11016","0","0"
"9945","11032","0","0"
"9946","11080","0","0"
"9947","11096","0","0"
"9948","11112","0","0"
"9949","11144","0","0"
"9950","11192","0","0"
"9951","11224","0","0"
"9952","11240","0","0"
"9953","11256","0","0"
"9954","11272","0","0"
"9955","11288","0","0"
"9956","11304","0","0"
"9957","11336","0","0"
"9958","11352","0","1"
"9959","11368","0","0"
"9960","11384","0","0"
"9961","11416","0","0"
"9962","11432","0","1"
"9963","11448","0","0"
"9964","11464","0","0"
"9965","11480","0","0"
"9966","11496","0","0"
"9967","11512","0","0"
"9968","11528","0","0"
"9969","11560","0","0"
"9970","11608","0","0"
"9971","11624","0","0"
"9972","11640","0","0"
"9973","11656","0","0"
"9974","7501","0","0"
"9975","2321","0","0"
"9976","2337","0","0"
"9977","7533","0","0"
"9978","2353","0","0"
"9979","2369","0","0"
"9980","7565","0","0"
"9981","2385","0","0"
"9982","7581","0","0"
"9983","2433","0","0"
"9984","2449","0","0"
"9985","7645","0","0"
"9986","2465","0","0"
"9987","2481","0","0"
"9988","2497","0","0"
"9989","7693","0","0"
"9990","7709","0","0"
"9991","2529","0","0"
"9992","2545","0","0"
"9993","7741","0","0"
"9994","2561","0","0"
"9995","7757","0","0"
"9996","7773","0","0"
"9997","2593","0","0"
"9998","2609","0","0"
"9999","2625","0","0"
"10000","2641","0","0"
"10001","7869","0","0"
"10002","7887","0","0"
"10003","2721","0","0"
"10004","2737","0","0"
"10005","7937","0","0"
"10006","2770","0","0"
"10007","7969","0","0"
"10008","2788","0","0"
"10009","2804","0","0"
"10010","8017","0","0"
"10011","8033","0","0"
"10012","2872","0","0"
"10013","2889","0","0"
"10014","2937","0","0"
"10015","2953","0","0"
"10016","4067","0","0"
"10017","4083","0","0"
"10018","3017","0","0"
"10019","3033","0","0"
"10020","4115","0","0"
"10021","4131","0","0"
"10022","4147","0","0"
"10023","3081","0","0"
"10024","3102","0","0"
"10025","4179","0","0"
"10026","3121","0","0"
"10027","3137","0","0"
"10028","4211","0","0"
"10029","3170","0","0"
"10030","4243","0","0"
"10031","3187","0","0"
"10032","4259","0","0"
"10033","3203","0","0"
"10034","3221","0","0"
"10035","4291","0","0"
"10036","4307","0","0"
"10037","3253","0","0"
"10038","4323","0","0"
"10039","3269","0","0"
"10040","4371","0","0"
"10041","3317","0","0"
"10042","3333","0","0"
"10043","3365","0","0"
"10044","4435","0","0"
"10045","3381","0","0"
"10046","4451","0","0"
"10047","3397","0","0"
"10048","4467","0","0"
"10049","3413","0","0"
"10050","3429","0","0"
"10051","4499","0","0"
"10052","3461","0","0"
"10053","4531","0","0"
"10054","3493","0","0"
"10055","4563","0","0"
"10056","3509","0","0"
"10057","4579","0","0"
"10058","4595","0","0"
"10059","3541","0","0"
"10060","4611","0","0"
"10061","3557","0","0"
"10062","3589","0","0"
"10063","4659","0","0"
"10064","4675","0","0"
"10065","3621","0","0"
"10066","3637","0","0"
"10067","3653","0","0"
"10068","4755","0","0"
"10069","3701","0","0"
"10070","4771","0","0"
"10071","4787","0","0"
"10072","3749","0","0"
"10073","4819","0","0"
"10074","4835","0","0"
"10075","3797","0","0"
"10076","4867","0","0"
"10077","3813","0","0"
"10078","4883","0","0"
"10079","4899","0","0"
"10080","3861","0","0"
"10081","4931","0","0"
"10082","3877","0","0"
"10083","3909","0","0"
"10084","3925","0","0"
"10085","5043","0","0"
"10086","3989","0","0"
"10087","5091","0","0"
"10088","5107","0","0"
"10089","5123","0","0"
"10090","5171","0","0"
"10091","5187","0","0"
"10092","30","0","0"
"10093","46","0","0"
"10094","5299","0","0"
"10095","62","0","0"
"10096","5315","0","0"
"10097","5331","0","0"
"10098","5379","0","0"
"10099","175","0","0"
"10100","192","0","0"
"10101","5475","0","0"
"10102","243","0","0"
"10103","5507","0","0"
"10104","275","0","0"
"10105","291","0","0"
"10106","323","0","0"
"10107","5684","0","0"
"10108","451","0","0"
"10109","5700","0","0"
"10110","499","0","0"
"10111","564","0","0"
"10112","5812","0","0"
"10113","5828","0","0"
"10114","644","0","0"
"10115","5924","0","0"
"10116","5940","0","0"
"10117","708","0","0"
"10118","724","0","0"
"10119","5972","0","0"
"10120","788","0","0"
"10121","804","0","0"
"10122","6084","0","0"
"10123","852","0","0"
"10124","6100","0","0"
"10125","6132","0","0"
"10126","916","0","0"
"10127","6164","0","0"
"10128","6180","0","0"
"10129","948","0","0"
"10130","1006","0","0"
"10131","1088","0","0"
"10132","1142","0","0"
"10133","6357","0","0"
"10134","1158","0","0"
"10135","1174","0","0"
"10136","1190","0","0"
"10137","6405","0","0"
"10138","1207","0","0"
"10139","6437","0","0"
"10140","1243","0","0"
"10141","6453","0","0"
"10142","1260","0","0"
"10143","1278","0","0"
"10144","6485","0","0"
"10145","6517","0","0"
"10146","6549","0","0"
"10147","1368","0","1"
"10148","6565","0","0"
"10149","1384","0","0"
"10150","6614","0","0"
"10151","6630","0","0"
"10152","6646","0","0"
"10153","1464","0","0"
"10154","6663","0","0"
"10155","6680","0","0"
"10156","6696","0","0"
"10157","6728","0","0"
"10158","6744","0","0"
"10159","6760","0","0"
"10160","1579","0","0"
"10161","6776","0","0"
"10162","1595","0","0"
"10163","6808","0","0"
"10164","6824","0","0"
"10165","1644","0","0"
"10166","6840","0","0"
"10167","6856","0","0"
"10168","6873","0","0"
"10169","6889","0","0"
"10170","1708","0","0"
"10171","6986","0","0"
"10172","7003","0","0"
"10173","7019","0","0"
"10174","1836","0","0"
"10175","7035","0","0"
"10176","1852","0","0"
"10177","7067","0","0"
"10178","1884","0","0"
"10179","7083","0","0"
"10180","1900","0","0"
"10181","7099","0","0"
"10182","7116","0","0"
"10183","7148","0","0"
"10184","7228","0","0"
"10185","7244","0","0"
"10186","7260","0","0"
"10187","2077","0","0"
"10188","7276","0","0"
"10189","7292","0","0"
"10190","2126","0","0"
"10191","2159","0","0"
"10192","2175","0","0"
"10193","2209","0","0"
"10194","7404","0","0"
"10195","2225","0","0"
"10196","7436","0","0"
"10197","2257","0","0"
"10198","7452","0","0"
"10199","7468","0","0"
"10200","2289","0","0"
"10201","7484","0","0"
"10202","8064","0","0"
"10203","8144","0","0"
"10204","8160","0","0"
"10205","8192","0","0"
"10206","8240","0","0"
"10207","8273","0","0"
"10208","8289","0","0"
"10209","8451","0","0"
"10210","8547","0","0"
"10211","8563","0","0"
"10212","8596","0","0"
"10213","8661","0","0"
"10214","8677","0","1"
"10215","8709","0","0"
"10216","8757","0","0"
"10217","8773","0","0"
"10218","8789","0","0"
"10219","8805","0","0"
"10220","8821","0","0"
"10221","8837","0","0"
"10222","8853","0","0"
"10223","8869","0","0"
"10224","8901","0","0"
"10225","8917","0","0"
"10226","8933","0","0"
"10227","8949","0","0"
"10228","9062","0","0"
"10229","9078","0","0"
"10230","9094","0","0"
"10231","9110","0","0"
"10232","9126","0","0"
"10233","9142","0","0"
"10234","9158","0","0"
"10235","9174","0","0"
"10236","9206","0","1"
"10237","9222","0","0"
"10238","9239","0","0"
"10239","9287","0","0"
"10240","9303","0","0"
"10241","9447","0","0"
"10242","9463","0","0"
"10243","9527","0","0"
"10244","9575","0","0"
"10245","9607","0","0"
"10246","9639","0","0"
"10247","9671","0","0"
"10248","9687","0","0"
"10249","9703","0","0"
"10250","9767","0","0"
"10251","9799","0","0"
"10252","9815","0","0"
"10253","9847","0","0"
"10254","9863","0","0"
"10255","9879","0","0"
"10256","9975","0","0"
"10257","9991","0","0"
"10258","10039","0","0"
"10259","10055","0","0"
"10260","10088","0","0"
"10261","10104","0","0"
"10262","10120","0","0"
"10263","10152","0","0"
"10264","10216","0","0"
"10265","10248","0","0"
"10266","10264","0","0"
"10267","10280","0","0"
"10268","10296","0","0"
"10269","10312","0","0"
"10270","10328","0","0"
"10271","10344","0","0"
"10272","10392","0","1"
"10273","10424","0","0"
"10274","10440","0","0"
"10275","10456","0","0"
"10276","10472","0","0"
"10277","10504","0","0"
"10278","10520","0","0"
"10279","10552","0","0"
"10280","10568","0","0"
"10281","10600","0","0"
"10282","10680","0","0"
"10283","10696","0","0"
"10284","10745","0","0"
"10285","10761","0","0"
"10286","10777","0","0"
"10287","10793","0","0"
"10288","10809","0","0"
"10289","10825","0","0"
"10290","10857","0","0"
"10291","10873","0","0"
"10292","10889","0","0"
"10293","10921","0","0"
"10294","10937","0","1"
"10295","10953","0","0"
"10296","10985","0","0"
"10297","11017","0","0"
"10298","11081","0","0"
"10299","11097","0","0"
"10300","11113","0","0"
"10301","11129","0","0"
"10302","11177","0","0"
"10303","11193","0","0"
"10304","11225","0","0"
"10305","11241","0","0"
"10306","11273","0","0"
"10307","11289","0","0"
"10308","11305","0","0"
"10309","11337","0","0"
"10310","11369","0","1"
"10311","11385","0","0"
"10312","11401","0","0"
"10313","11433","0","1"
"10314","11449","0","0"
"10315","11465","0","0"
"10316","11481","0","0"
"10317","11497","0","0"
"10318","11513","0","0"
"10319","11545","0","0"
"10320","11561","0","0"
"10321","11577","0","0"
"10322","11593","0","0"
"10323","11625","0","0"
"10324","11641","0","0"
"10325","11657","0","0"
"10326","2322","0","0"
"10327","2354","0","0"
"10328","7550","0","0"
"10329","7582","0","0"
"10330","2402","0","0"
"10331","7598","0","0"
"10332","2434","0","0"
"10333","7630","0","0"
"10334","2450","0","0"
"10335","7646","0","0"
"10336","2482","0","0"
"10337","2498","0","0"
"10338","2514","0","0"
"10339","7710","0","0"
"10340","2530","0","0"
"10341","2546","0","0"
"10342","7758","0","0"
"10343","2578","0","0"
"10344","2594","0","1"
"10345","7790","0","0"
"10346","2610","0","0"
"10347","2626","0","0"
"10348","2642","0","0"
"10349","7838","0","0"
"10350","2690","0","0"
"10351","7938","0","0"
"10352","7970","0","0"
"10353","2789","0","0"
"10354","2805","0","0"
"10355","2821","0","0"
"10356","8018","0","0"
"10357","8034","0","0"
"10358","2890","0","0"
"10359","2986","0","0"
"10360","4068","0","0"
"10361","4084","0","0"
"10362","4100","0","0"
"10363","3034","0","0"
"10364","4116","0","0"
"10365","3066","0","0"
"10366","4148","0","0"
"10367","3082","0","0"
"10368","4164","0","0"
"10369","3103","0","0"
"10370","4180","0","0"
"10371","3122","0","0"
"10372","4212","0","0"
"10373","3171","0","0"
"10374","4244","0","0"
"10375","3188","0","0"
"10376","4260","0","0"
"10377","4276","0","0"
"10378","3222","0","0"
"10379","3238","0","0"
"10380","3254","0","0"
"10381","4324","0","0"
"10382","3270","0","0"
"10383","3286","0","0"
"10384","4372","0","0"
"10385","4388","0","0"
"10386","3334","0","0"
"10387","4404","0","0"
"10388","3350","0","0"
"10389","4420","0","0"
"10390","3366","0","0"
"10391","4436","0","0"
"10392","4452","0","0"
"10393","3414","0","0"
"10394","4484","0","0"
"10395","3446","0","0"
"10396","4516","0","0"
"10397","4532","0","0"
"10398","3478","0","0"
"10399","4548","0","0"
"10400","4564","0","0"
"10401","4580","0","0"
"10402","3526","0","0"
"10403","4596","0","0"
"10404","3558","0","0"
"10405","3606","0","0"
"10406","4676","0","0"
"10407","4692","0","0"
"10408","3638","0","0"
"10409","3670","0","0"
"10410","4788","0","0"
"10411","4804","0","0"
"10412","3750","0","0"
"10413","3766","0","0"
"10414","4852","0","0"
"10415","3814","0","0"
"10416","4884","0","0"
"10417","4900","0","0"
"10418","3846","0","0"
"10419","3862","0","0"
"10420","4932","0","0"
"10421","4964","0","0"
"10422","4980","0","0"
"10423","3926","0","0"
"10424","3958","0","0"
"10425","5028","0","0"
"10426","5044","0","0"
"10427","5060","0","0"
"10428","4006","0","0"
"10429","5108","0","0"
"10430","4054","0","0"
"10431","5172","0","0"
"10432","5188","0","0"
"10433","5220","0","0"
"10434","5236","0","0"
"10435","15","0","0"
"10436","31","0","0"
"10437","5284","0","0"
"10438","47","0","0"
"10439","5300","0","0"
"10440","5332","0","0"
"10441","5348","0","0"
"10442","5380","0","0"
"10443","176","0","0"
"10444","5460","0","0"
"10445","5476","0","0"
"10446","5492","0","0"
"10447","5508","0","0"
"10448","404","0","0"
"10449","5669","0","0"
"10450","436","0","0"
"10451","5685","0","0"
"10452","452","0","0"
"10453","468","0","0"
"10454","5717","0","0"
"10455","484","0","0"
"10456","500","0","0"
"10457","516","0","0"
"10458","5781","0","0"
"10459","5797","0","0"
"10460","5845","0","0"
"10461","629","0","0"
"10462","5909","0","0"
"10463","693","0","0"
"10464","709","0","0"
"10465","5957","0","0"
"10466","6005","0","0"
"10467","6037","0","0"
"10468","853","0","0"
"10469","6101","0","0"
"10470","6117","0","0"
"10471","6133","0","0"
"10472","917","0","0"
"10473","6165","0","0"
"10474","6197","0","0"
"10475","6229","0","0"
"10476","6294","0","0"
"10477","6342","0","0"
"10478","6358","0","0"
"10479","1159","0","0"
"10480","6374","0","1"
"10481","1175","0","0"
"10482","1191","0","0"
"10483","6406","0","0"
"10484","1209","0","0"
"10485","6422","0","0"
"10486","6454","0","0"
"10487","6470","0","0"
"10488","1279","0","0"
"10489","6486","0","0"
"10490","1335","0","0"
"10491","6550","0","0"
"10492","1369","0","1"
"10493","6566","0","0"
"10494","1385","0","0"
"10495","6599","0","0"
"10496","6647","0","0"
"10497","1465","0","0"
"10498","6664","0","0"
"10499","6681","0","0"
"10500","1513","0","0"
"10501","6729","0","0"
